Ensembl Gene ID	Unigene ID
ENSG00000149554	Hs.595920
ENSG00000149554	Hs.24529
ENSG00000149582	Hs.564188
ENSG00000149600	Hs.408427
ENSG00000149600	Hs.740196
ENSG00000149609	Hs.324104
ENSG00000149634	Hs.128235
ENSG00000149635	Hs.526636
ENSG00000149636	Hs.632268
ENSG00000149646	Hs.732697
ENSG00000149651	
ENSG00000149716	Hs.605404
ENSG00000149716	Hs.629573
ENSG00000149716	Hs.667996
ENSG00000149716	Hs.712208
ENSG00000149735	Hs.436119
ENSG00000149743	
ENSG00000149761	Hs.656074
ENSG00000149792	Hs.739375
ENSG00000149792	Hs.744882
ENSG00000149823	Hs.277517
ENSG00000149929	Hs.567370
ENSG00000149932	
ENSG00000149948	Hs.505924
ENSG00000150076	
ENSG00000150281	Hs.483811
ENSG00000150316	Hs.608554
ENSG00000150316	Hs.503597
ENSG00000150403	Hs.596088
ENSG00000150403	Hs.317593
ENSG00000150433	Hs.7626
ENSG00000150433	Hs.621834
ENSG00000150455	Hs.537126
ENSG00000150456	
ENSG00000150459	Hs.631033
ENSG00000150459	Hs.694971
ENSG00000150477	Hs.586976
ENSG00000150477	Hs.4045
ENSG00000150477	Hs.621732
ENSG00000150477	Hs.738544
ENSG00000150540	Hs.593840
ENSG00000150540	Hs.42151
ENSG00000150540	Hs.738792
ENSG00000150551	Hs.432395
ENSG00000150593	Hs.711490
ENSG00000150593	Hs.733516
ENSG00000150628	Hs.481235
ENSG00000150637	Hs.605048
ENSG00000150637	Hs.660130
ENSG00000150667	Hs.129598
ENSG00000150676	Hs.567774
ENSG00000150750	Hs.298685
ENSG00000150753	Hs.1600
ENSG00000150773	Hs.420662
ENSG00000150776	Hs.195060
ENSG00000150776	Hs.735213
ENSG00000150782	Hs.83077
ENSG00000150783	Hs.524039
ENSG00000150787	
ENSG00000150873	Hs.406894
ENSG00000150938	Hs.670362
ENSG00000150938	Hs.699247
ENSG00000150990	Hs.107382
ENSG00000151023	
ENSG00000151092	Hs.368960
ENSG00000151092	Hs.719515
ENSG00000151131	Hs.295563
ENSG00000151135	Hs.257664
ENSG00000151135	Hs.705980
ENSG00000151287	
ENSG00000151304	Hs.595786
ENSG00000151304	Hs.107622
ENSG00000151304	Hs.633419
ENSG00000151320	Hs.509083
ENSG00000151332	Hs.596098
ENSG00000151338	Hs.660396
ENSG00000151353	Hs.43899
ENSG00000151353	Hs.733824
ENSG00000151360	Hs.97899
ENSG00000151445	Hs.16157
ENSG00000151461	Hs.597381
ENSG00000151461	Hs.370689
ENSG00000151461	Hs.610110
ENSG00000151461	Hs.732383
ENSG00000151465	Hs.412842
ENSG00000151466	Hs.654690
ENSG00000151468	Hs.498720
ENSG00000151468	Hs.619136
ENSG00000151470	Hs.567679
ENSG00000151500	Hs.13645
ENSG00000151503	Hs.438550
ENSG00000151552	Hs.618135
ENSG00000151575	Hs.511476
ENSG00000151575	Hs.673648
ENSG00000151611	Hs.599597
ENSG00000151611	Hs.452864
ENSG00000151657	Hs.397918
ENSG00000151665	Hs.468415
ENSG00000151687	Hs.655700
ENSG00000151689	Hs.32309
ENSG00000151725	Hs.575032
ENSG00000151743	Hs.585084
ENSG00000151773	Hs.170849
ENSG00000151779	Hs.467759
ENSG00000151790	Hs.183671
ENSG00000151806	Hs.702482
ENSG00000151835	Hs.159492
ENSG00000151835	Hs.619032
ENSG00000151835	Hs.694491
ENSG00000151838	Hs.29706
ENSG00000151849	Hs.607804
ENSG00000151876	Hs.604913
ENSG00000151876	Hs.165575
ENSG00000151881	Hs.621034
ENSG00000151881	Hs.630330
ENSG00000151881	Hs.732093
ENSG00000151893	Hs.420024
ENSG00000151893	Hs.744425
ENSG00000151917	Hs.582993
ENSG00000151917	Hs.629315
ENSG00000151948	Hs.12381
ENSG00000151948	Hs.655668
ENSG00000152049	Hs.348522
ENSG00000152049	Hs.701703
ENSG00000152128	Hs.595089
ENSG00000152128	Hs.369471
ENSG00000152133	Hs.595250
ENSG00000152147	Hs.600450
ENSG00000152147	Hs.560872
ENSG00000152147	Hs.739966
ENSG00000152193	Hs.567576
ENSG00000152223	Hs.514843
ENSG00000152234	Hs.298280
ENSG00000152234	Hs.629138
ENSG00000152240	
ENSG00000152242	Hs.603142
ENSG00000152242	Hs.116486
ENSG00000152242	Hs.610236
ENSG00000152253	Hs.421956
ENSG00000152266	Hs.37045
ENSG00000152291	Hs.629074
ENSG00000152291	Hs.698341
ENSG00000152348	Hs.658622
ENSG00000152348	Hs.678105
ENSG00000152359	Hs.432726
ENSG00000152382	Hs.435967
ENSG00000152422	Hs.567359
ENSG00000152463	Hs.24309
ENSG00000152464	Hs.94986
ENSG00000152464	Hs.668820
ENSG00000152464	Hs.668951
ENSG00000152492	Hs.608697
ENSG00000152492	Hs.592514
ENSG00000152520	Hs.645015
ENSG00000152520	Hs.701302
ENSG00000152520	Hs.714549
ENSG00000152558	Hs.503709
ENSG00000152558	Hs.644378
ENSG00000152558	Hs.737611
ENSG00000152558	Hs.742016
ENSG00000152582	Hs.298863
ENSG00000152591	Hs.678914
ENSG00000152592	Hs.652366
ENSG00000152595	Hs.676357
ENSG00000152620	Hs.600929
ENSG00000152620	Hs.81907
ENSG00000152684	
ENSG00000152749	Hs.439363
ENSG00000152749	Hs.622665
ENSG00000152749	Hs.624599
ENSG00000152766	Hs.217484
ENSG00000152904	Hs.730768
ENSG00000152936	Hs.44647
ENSG00000152942	Hs.16184
ENSG00000152942	Hs.668558
ENSG00000152942	Hs.691695
ENSG00000152944	Hs.286145
ENSG00000152944	Hs.712754
ENSG00000152944	Hs.737553
ENSG00000153006	Hs.69504
ENSG00000153006	Hs.720238
ENSG00000153044	Hs.631967
ENSG00000153066	Hs.606061
ENSG00000153066	Hs.313847
ENSG00000153066	Hs.630664
ENSG00000153066	Hs.735457
ENSG00000153086	Hs.655728
ENSG00000153094	
ENSG00000153107	Hs.436527
ENSG00000153107	Hs.424184
ENSG00000153107	Hs.741690
ENSG00000153113	Hs.436186
ENSG00000153113	Hs.640993
ENSG00000153113	Hs.655371
ENSG00000153113	Hs.707279
ENSG00000153113	Hs.737461
ENSG00000153113	Hs.738388
ENSG00000153130	Hs.669321
ENSG00000153207	Hs.470435
ENSG00000153207	Hs.300887
ENSG00000153237	Hs.668597
ENSG00000153283	Hs.590092
ENSG00000153283	Hs.142023
ENSG00000153339	Hs.604569
ENSG00000153339	Hs.202001
ENSG00000153406	Hs.630160
ENSG00000153446	Hs.11782
ENSG00000153485	Hs.275352
ENSG00000153495	
ENSG00000153498	
ENSG00000153551	
ENSG00000153563	Hs.85258
ENSG00000153574	Hs.469264
ENSG00000153574	Hs.706053
ENSG00000153767	Hs.445272
ENSG00000153774	Hs.461361
ENSG00000153790	Hs.122055
ENSG00000153814	Hs.368944
ENSG00000153815	Hs.594095
ENSG00000153815	Hs.743668
ENSG00000153815	Hs.745378
ENSG00000153823	Hs.737751
ENSG00000153823	Hs.745038
ENSG00000153832	Hs.140666
ENSG00000153930	Hs.673040
ENSG00000153930	Hs.680823
ENSG00000153930	Hs.685054
ENSG00000153975	Hs.29857
ENSG00000153989	Hs.607739
ENSG00000153989	Hs.525826
ENSG00000153989	Hs.289008
ENSG00000153989	Hs.609854
ENSG00000153989	Hs.622729
ENSG00000153989	Hs.632805
ENSG00000153989	Hs.661892
ENSG00000153989	Hs.702812
ENSG00000153989	Hs.735726
ENSG00000154007	Hs.125423
ENSG00000154035	Hs.610335
ENSG00000154035	Hs.654713
ENSG00000154040	Hs.511983
ENSG00000154059	Hs.515317
ENSG00000154059	Hs.609615
ENSG00000154059	Hs.731692
ENSG00000154079	
ENSG00000154096	Hs.644697
ENSG00000154096	Hs.744179
ENSG00000154102	
ENSG00000154122	Hs.156727
ENSG00000154122	Hs.702148
ENSG00000154133	
ENSG00000154144	Hs.436410
ENSG00000154144	Hs.627388
ENSG00000154146	Hs.722314
ENSG00000154274	Hs.107527
ENSG00000154429	Hs.601419
ENSG00000154429	Hs.585011
ENSG00000154429	Hs.708367
ENSG00000154429	Hs.742342
ENSG00000154438	Hs.352412
ENSG00000154479	Hs.370111
ENSG00000154582	Hs.731928
ENSG00000154589	Hs.726603
ENSG00000154642	Hs.595518
ENSG00000154642	Hs.293811
ENSG00000154723	
ENSG00000154743	Hs.335550
ENSG00000154743	Hs.629514
ENSG00000154767	Hs.475538
ENSG00000154768	Hs.127194
ENSG00000154781	Hs.598424
ENSG00000154781	Hs.517820
ENSG00000154813	Hs.388087
ENSG00000154813	Hs.612460
ENSG00000154814	Hs.655449
ENSG00000154832	Hs.180933
ENSG00000154839	Hs.134726
ENSG00000154889	Hs.618106
ENSG00000154889	Hs.712666
ENSG00000154945	Hs.463426
ENSG00000154978	Hs.738657
ENSG00000155034	Hs.623974
ENSG00000155085	Hs.601635
ENSG00000155085	Hs.205144
ENSG00000155087	Hs.159274
ENSG00000155087	Hs.736709
ENSG00000155115	
ENSG00000155130	Hs.596044
ENSG00000155130	Hs.519909
ENSG00000155130	Hs.713390
ENSG00000155229	Hs.500721
ENSG00000155254	Hs.744073
ENSG00000155256	Hs.523194
ENSG00000155256	Hs.744075
ENSG00000155275	Hs.566191
ENSG00000155304	Hs.603013
ENSG00000155304	Hs.352341
ENSG00000155329	Hs.604808
ENSG00000155329	Hs.29700
ENSG00000155330	Hs.607675
ENSG00000155330	Hs.586916
ENSG00000155330	Hs.406551
ENSG00000155330	Hs.715841
ENSG00000155393	Hs.715109
ENSG00000155438	Hs.367842
ENSG00000155542	
ENSG00000155561	Hs.632299
ENSG00000155561	Hs.743250
ENSG00000155621	Hs.406371
ENSG00000155636	Hs.377257
ENSG00000155640	Hs.427927
ENSG00000155659	Hs.8904
ENSG00000155714	Hs.98244
ENSG00000155729	Hs.605775
ENSG00000155729	Hs.630425
ENSG00000155729	Hs.715133
ENSG00000155749	Hs.107944
ENSG00000155749	Hs.610690
ENSG00000155754	Hs.335788
ENSG00000155755	Hs.12319
ENSG00000155761	Hs.598795
ENSG00000155761	Hs.528821
ENSG00000155792	Hs.112981
ENSG00000155858	Hs.600460
ENSG00000155858	Hs.23648
ENSG00000155858	Hs.631954
ENSG00000155868	Hs.668266
ENSG00000155868	Hs.703388
ENSG00000155890	Hs.343487
ENSG00000155893	Hs.657887
ENSG00000155906	Hs.486835
ENSG00000155959	Hs.436803
ENSG00000155959	Hs.633259
ENSG00000155959	Hs.634015
ENSG00000155974	Hs.505946
ENSG00000156017	Hs.567688
ENSG00000156017	Hs.636676
ENSG00000156042	Hs.591367
ENSG00000156110	Hs.604694
ENSG00000156110	Hs.615071
ENSG00000156110	Hs.656586
ENSG00000156170	Hs.611521
ENSG00000156170	Hs.737324
ENSG00000156172	Hs.548157
ENSG00000156206	
ENSG00000156234	Hs.100431
ENSG00000156239	
ENSG00000156265	Hs.222802
ENSG00000156265	Hs.623504
ENSG00000156265	Hs.732933
ENSG00000156381	
ENSG00000156384	
ENSG00000156411	
ENSG00000156467	Hs.404298
ENSG00000156467	Hs.663220
ENSG00000156469	Hs.308613
ENSG00000156482	
ENSG00000156502	Hs.106469
ENSG00000156521	Hs.600473
ENSG00000156521	Hs.533655
ENSG00000156603	Hs.43619
ENSG00000156639	Hs.36959
ENSG00000156639	Hs.618355
ENSG00000156639	Hs.623494
ENSG00000156738	Hs.438040
ENSG00000156738	Hs.712553
ENSG00000156787	Hs.492716
ENSG00000156795	Hs.18029
ENSG00000156795	Hs.703376
ENSG00000156795	Hs.737445
ENSG00000156831	
ENSG00000156869	Hs.454779
ENSG00000156876	Hs.591447
ENSG00000156928	Hs.87385
ENSG00000156931	Hs.269263
ENSG00000156931	Hs.609242
ENSG00000156931	Hs.736166
ENSG00000156973	
ENSG00000157005	
ENSG00000157017	Hs.590080
ENSG00000157020	Hs.166924
ENSG00000157045	Hs.592045
ENSG00000157111	Hs.162246
ENSG00000157181	Hs.371210
ENSG00000157184	Hs.625312
ENSG00000157184	Hs.713535
ENSG00000157224	Hs.603803
ENSG00000157224	Hs.601185
ENSG00000157224	Hs.731917
ENSG00000157224	Hs.741070
ENSG00000157259	Hs.21145
ENSG00000157303	
ENSG00000157330	
ENSG00000157343	Hs.533066
ENSG00000157343	Hs.739942
ENSG00000157353	Hs.7907
ENSG00000157368	Hs.461214
ENSG00000157379	Hs.599510
ENSG00000157379	Hs.348350
ENSG00000157426	
ENSG00000157538	Hs.369488
ENSG00000157538	Hs.623698
ENSG00000157538	Hs.732569
ENSG00000157600	Hs.496572
ENSG00000157600	Hs.623617
ENSG00000157653	Hs.632691
ENSG00000157653	Hs.742935
ENSG00000157657	Hs.598019
ENSG00000157657	Hs.349208
ENSG00000157657	Hs.706148
ENSG00000157693	Hs.603836
ENSG00000157693	Hs.522357
ENSG00000157693	Hs.706368
ENSG00000157778	
ENSG00000157796	Hs.438482
ENSG00000157796	Hs.614312
ENSG00000157856	
ENSG00000157869	Hs.603604
ENSG00000157895	Hs.528671
ENSG00000157911	Hs.732228
ENSG00000157916	Hs.525527
ENSG00000157999	Hs.744468
ENSG00000158019	Hs.258314
ENSG00000158019	Hs.613679
ENSG00000158019	Hs.741572
ENSG00000158023	Hs.602740
ENSG00000158023	Hs.678426
ENSG00000158023	Hs.709837
ENSG00000158042	Hs.523456
ENSG00000158062	Hs.145061
ENSG00000158062	Hs.616515
ENSG00000158079	Hs.437943
ENSG00000158079	Hs.642240
ENSG00000158079	Hs.736916
ENSG00000158113	
ENSG00000158122	Hs.530270
ENSG00000158122	Hs.44640
ENSG00000158122	Hs.638086
ENSG00000158169	Hs.494529
ENSG00000158169	Hs.640256
ENSG00000158234	Hs.173438
ENSG00000158234	Hs.705623
ENSG00000158286	Hs.691384
ENSG00000158286	Hs.716549
ENSG00000158411	Hs.14222
ENSG00000158411	Hs.738394
ENSG00000158417	Hs.158688
ENSG00000158428	Hs.645453
ENSG00000158435	Hs.744080
ENSG00000158497	Hs.158320
ENSG00000158526	Hs.522662
ENSG00000158526	Hs.710355
ENSG00000158545	Hs.93670
ENSG00000158615	Hs.304376
ENSG00000158615	Hs.700432
ENSG00000158636	Hs.352588
ENSG00000158714	Hs.438683
ENSG00000158793	Hs.146406
ENSG00000158813	Hs.105407
ENSG00000158825	
ENSG00000158828	Hs.389171
ENSG00000158828	Hs.673478
ENSG00000158864	Hs.173611
ENSG00000158869	Hs.433300
ENSG00000158874	
ENSG00000158966	Hs.443891
ENSG00000159055	Hs.604966
ENSG00000159055	Hs.190518
ENSG00000159063	Hs.503368
ENSG00000159069	Hs.522507
ENSG00000159110	Hs.512211
ENSG00000159110	Hs.708195
ENSG00000159111	Hs.347535
ENSG00000159128	Hs.620349
ENSG00000159128	Hs.634632
ENSG00000159131	Hs.604526
ENSG00000159131	Hs.473648
ENSG00000159131	Hs.732078
ENSG00000159140	Hs.517262
ENSG00000159140	Hs.619650
ENSG00000159140	Hs.656725
ENSG00000159147	Hs.436341
ENSG00000159166	Hs.519035
ENSG00000159166	Hs.619036
ENSG00000159182	Hs.116467
ENSG00000159197	Hs.736062
ENSG00000159208	Hs.54680
ENSG00000159210	Hs.707020
ENSG00000159210	Hs.732872
ENSG00000159214	Hs.632394
ENSG00000159224	Hs.1454
ENSG00000159239	Hs.445377
ENSG00000159239	Hs.712976
ENSG00000159259	Hs.548785
ENSG00000159259	Hs.75238
ENSG00000159267	Hs.371350
ENSG00000159267	Hs.613792
ENSG00000159322	Hs.654636
ENSG00000159322	Hs.741024
ENSG00000159335	
ENSG00000159352	Hs.598567
ENSG00000159374	
ENSG00000159377	
ENSG00000159423	Hs.77448
ENSG00000159423	Hs.618201
ENSG00000159479	Hs.301756
ENSG00000159516	Hs.490253
ENSG00000159588	Hs.18912
ENSG00000159593	Hs.460978
ENSG00000159596	Hs.699548
ENSG00000159625	Hs.513635
ENSG00000159648	Hs.132976
ENSG00000159650	Hs.331148
ENSG00000159658	Hs.707688
ENSG00000159723	
ENSG00000159761	Hs.632208
ENSG00000159763	Hs.99949
ENSG00000159871	Hs.44289
ENSG00000159871	Hs.653074
ENSG00000159871	Hs.738790
ENSG00000159873	Hs.606146
ENSG00000159873	Hs.603251
ENSG00000159873	Hs.406460
ENSG00000159873	Hs.634699
ENSG00000159884	
ENSG00000159921	Hs.5920
ENSG00000159921	Hs.692475
ENSG00000159958	Hs.344088
ENSG00000160049	Hs.603104
ENSG00000160049	Hs.484782
ENSG00000160049	Hs.48617
ENSG00000160051	Hs.274356
ENSG00000160055	Hs.729242
ENSG00000160058	Hs.608532
ENSG00000160058	Hs.353454
ENSG00000160058	Hs.719549
ENSG00000160075	Hs.549751
ENSG00000160117	Hs.721610
ENSG00000160124	
ENSG00000160131	Hs.605484
ENSG00000160131	Hs.58633
ENSG00000160131	Hs.695310
ENSG00000160193	Hs.248815
ENSG00000160193	Hs.741517
ENSG00000160194	Hs.473937
ENSG00000160194	Hs.660635
ENSG00000160200	Hs.606575
ENSG00000160200	Hs.533013
ENSG00000160207	Hs.406157
ENSG00000160209	Hs.595126
ENSG00000160209	Hs.284491
ENSG00000160209	Hs.735882
ENSG00000160218	Hs.594092
ENSG00000160218	Hs.126221
ENSG00000160218	Hs.713896
ENSG00000160221	
ENSG00000160223	Hs.14155
ENSG00000160226	
ENSG00000160256	
ENSG00000160285	Hs.596543
ENSG00000160285	Hs.734274
ENSG00000160298	Hs.236572
ENSG00000160298	Hs.744525
ENSG00000160318	Hs.720536
ENSG00000160325	
ENSG00000160345	Hs.414028
ENSG00000160392	Hs.631557
ENSG00000160392	Hs.672008
ENSG00000160392	Hs.740898
ENSG00000160401	Hs.652519
ENSG00000160401	Hs.720559
ENSG00000160472	Hs.590943
ENSG00000160563	
ENSG00000160593	Hs.16291
ENSG00000160593	Hs.657856
ENSG00000160679	Hs.611057
ENSG00000160688	Hs.118666
ENSG00000160695	Hs.234282
ENSG00000160695	Hs.735692
ENSG00000160752	
ENSG00000160799	Hs.692157
ENSG00000160813	
ENSG00000160818	Hs.193832
ENSG00000160838	Hs.491734
ENSG00000160886	Hs.69517
ENSG00000160888	Hs.501629
ENSG00000160888	Hs.704200
ENSG00000160932	
ENSG00000160948	Hs.418175
ENSG00000160993	Hs.658598
ENSG00000160994	Hs.375985
ENSG00000161010	Hs.740226
ENSG00000161010	Hs.741169
ENSG00000161011	Hs.724025
ENSG00000161016	Hs.690431
ENSG00000161036	Hs.274135
ENSG00000161048	Hs.324271
ENSG00000161048	Hs.627902
ENSG00000161048	Hs.690825
ENSG00000161048	Hs.699563
ENSG00000161057	Hs.437366
ENSG00000161057	Hs.667881
ENSG00000161057	Hs.681836
ENSG00000161091	Hs.656901
ENSG00000161091	Hs.736380
ENSG00000161179	
ENSG00000161180	Hs.131615
ENSG00000161249	Hs.417795
ENSG00000161328	
ENSG00000161395	Hs.462971
ENSG00000161395	Hs.623507
ENSG00000161513	Hs.69745
ENSG00000161526	Hs.655088
ENSG00000161558	Hs.351335
ENSG00000161609	Hs.662085
ENSG00000161610	
ENSG00000161618	Hs.618753
ENSG00000161618	Hs.719998
ENSG00000161634	
ENSG00000161652	Hs.414175
ENSG00000161653	Hs.8876
ENSG00000161654	Hs.573448
ENSG00000161654	Hs.355570
ENSG00000161671	Hs.515550
ENSG00000161860	Hs.655173
ENSG00000161888	Hs.381225
ENSG00000161888	Hs.621849
ENSG00000161911	Hs.117331
ENSG00000161920	Hs.513885
ENSG00000161921	Hs.737318
ENSG00000161921	Hs.745037
ENSG00000161929	Hs.462080
ENSG00000161980	
ENSG00000161981	Hs.15277
ENSG00000161999	Hs.533771
ENSG00000162004	Hs.381943
ENSG00000162032	Hs.592080
ENSG00000162039	Hs.662737
ENSG00000162039	Hs.729604
ENSG00000162062	Hs.534491
ENSG00000162063	Hs.1973
ENSG00000162129	
ENSG00000162148	Hs.729003
ENSG00000162194	Hs.9061
ENSG00000162194	Hs.737492
ENSG00000162236	Hs.654602
ENSG00000162244	Hs.605136
ENSG00000162244	Hs.566597
ENSG00000162300	
ENSG00000162366	
ENSG00000162373	Hs.734261
ENSG00000162377	
ENSG00000162384	Hs.525391
ENSG00000162396	Hs.380169
ENSG00000162398	Hs.376018
ENSG00000162399	Hs.151291
ENSG00000162408	Hs.59425
ENSG00000162441	Hs.606489
ENSG00000162441	Hs.327252
ENSG00000162441	Hs.733062
ENSG00000162441	Hs.734236
ENSG00000162456	Hs.350764
ENSG00000162460	Hs.454828
ENSG00000162490	Hs.628264
ENSG00000162490	Hs.632364
ENSG00000162490	Hs.733197
ENSG00000162493	Hs.468675
ENSG00000162511	Hs.371021
ENSG00000162511	Hs.619076
ENSG00000162520	
ENSG00000162522	Hs.591502
ENSG00000162542	Hs.618395
ENSG00000162542	Hs.656313
ENSG00000162542	Hs.707702
ENSG00000162543	Hs.432503
ENSG00000162543	Hs.732972
ENSG00000162543	Hs.734278
ENSG00000162576	
ENSG00000162585	Hs.107101
ENSG00000162592	Hs.348700
ENSG00000162594	Hs.677426
ENSG00000162598	Hs.47385
ENSG00000162600	Hs.425769
ENSG00000162614	Hs.612385
ENSG00000162620	Hs.609057
ENSG00000162620	Hs.644625
ENSG00000162623	Hs.348411
ENSG00000162623	Hs.629974
ENSG00000162639	Hs.7962
ENSG00000162641	Hs.729441
ENSG00000162642	Hs.622600
ENSG00000162669	Hs.602333
ENSG00000162669	Hs.454818
ENSG00000162688	Hs.904
ENSG00000162734	Hs.517216
ENSG00000162734	Hs.705879
ENSG00000162735	Hs.517232
ENSG00000162735	Hs.609165
ENSG00000162736	Hs.517249
ENSG00000162736	Hs.704160
ENSG00000162755	Hs.507290
ENSG00000162757	Hs.497642
ENSG00000162779	Hs.658505
ENSG00000162779	Hs.691605
ENSG00000162779	Hs.744794
ENSG00000162814	Hs.604254
ENSG00000162814	Hs.559777
ENSG00000162814	Hs.171130
ENSG00000162814	Hs.665237
ENSG00000162814	Hs.707646
ENSG00000162817	Hs.519839
ENSG00000162819	Hs.600844
ENSG00000162819	Hs.706737
ENSG00000162819	Hs.721864
ENSG00000162819	Hs.740741
ENSG00000162851	Hs.7395
ENSG00000162852	Hs.603722
ENSG00000162852	Hs.368353
ENSG00000162869	Hs.603999
ENSG00000162869	Hs.603188
ENSG00000162869	Hs.654619
ENSG00000162877	Hs.177744
ENSG00000162878	Hs.408542
ENSG00000162882	Hs.368805
ENSG00000162888	
ENSG00000162910	Hs.63236
ENSG00000162913	Hs.650039
ENSG00000162923	Hs.593556
ENSG00000162923	Hs.497873
ENSG00000162923	Hs.706013
ENSG00000162927	Hs.597326
ENSG00000162927	Hs.368348
ENSG00000162928	Hs.601971
ENSG00000162928	Hs.161377
ENSG00000162929	Hs.607375
ENSG00000162929	Hs.468653
ENSG00000162946	Hs.609780
ENSG00000162959	Hs.567952
ENSG00000162961	Hs.567952
ENSG00000162972	Hs.154494
ENSG00000162976	Hs.600682
ENSG00000162976	Hs.274415
ENSG00000162994	Hs.347014
ENSG00000163001	
ENSG00000163002	Hs.597219
ENSG00000163002	Hs.180591
ENSG00000163006	Hs.362702
ENSG00000163006	Hs.731709
ENSG00000163009	Hs.454981
ENSG00000163012	Hs.375054
ENSG00000163026	Hs.24624
ENSG00000163029	Hs.526728
ENSG00000163029	Hs.617590
ENSG00000163029	Hs.733296
ENSG00000163069	Hs.438953
ENSG00000163069	Hs.619287
ENSG00000163069	Hs.694498
ENSG00000163071	Hs.599512
ENSG00000163071	Hs.527090
ENSG00000163072	Hs.189780
ENSG00000163075	Hs.623699
ENSG00000163081	Hs.350729
ENSG00000163104	Hs.410406
ENSG00000163116	Hs.680226
ENSG00000163156	Hs.732060
ENSG00000163159	
ENSG00000163161	
ENSG00000163166	Hs.469879
ENSG00000163170	Hs.641570
ENSG00000163170	Hs.683280
ENSG00000163206	
ENSG00000163207	Hs.516439
ENSG00000163207	Hs.630324
ENSG00000163239	
ENSG00000163257	Hs.614787
ENSG00000163257	Hs.620771
ENSG00000163257	Hs.643052
ENSG00000163263	Hs.104967
ENSG00000163273	Hs.627236
ENSG00000163319	Hs.436161
ENSG00000163320	Hs.601727
ENSG00000163320	Hs.601699
ENSG00000163320	Hs.444818
ENSG00000163320	Hs.622366
ENSG00000163328	Hs.516604
ENSG00000163328	Hs.741466
ENSG00000163331	Hs.591218
ENSG00000163331	Hs.59761
ENSG00000163344	Hs.30954
ENSG00000163352	Hs.272399
ENSG00000163424	Hs.730099
ENSG00000163444	Hs.497443
ENSG00000163444	Hs.652908
ENSG00000163444	Hs.732159
ENSG00000163449	Hs.334916
ENSG00000163449	Hs.609865
ENSG00000163463	Hs.516671
ENSG00000163466	Hs.708554
ENSG00000163467	
ENSG00000163468	Hs.491494
ENSG00000163472	Hs.347408
ENSG00000163472	Hs.745176
ENSG00000163479	
ENSG00000163481	Hs.471403
ENSG00000163492	Hs.324341
ENSG00000163507	Hs.591308
ENSG00000163510	Hs.311363
ENSG00000163510	Hs.614681
ENSG00000163512	Hs.600837
ENSG00000163512	Hs.610647
ENSG00000163512	Hs.706676
ENSG00000163512	Hs.714670
ENSG00000163516	Hs.437647
ENSG00000163516	Hs.609572
ENSG00000163517	Hs.620910
ENSG00000163517	Hs.744132
ENSG00000163519	Hs.138701
ENSG00000163528	Hs.517815
ENSG00000163528	Hs.629024
ENSG00000163535	Hs.655182
ENSG00000163535	Hs.667938
ENSG00000163576	Hs.120196
ENSG00000163600	Hs.56247
ENSG00000163600	Hs.627040
ENSG00000163605	Hs.431092
ENSG00000163605	Hs.626271
ENSG00000163607	Hs.127496
ENSG00000163608	Hs.591288
ENSG00000163608	Hs.477134
ENSG00000163611	Hs.477144
ENSG00000163617	Hs.477159
ENSG00000163632	Hs.506386
ENSG00000163633	Hs.657766
ENSG00000163634	
ENSG00000163655	Hs.591314
ENSG00000163655	Hs.546324
ENSG00000163655	Hs.627405
ENSG00000163655	Hs.681195
ENSG00000163655	Hs.735296
ENSG00000163682	
ENSG00000163683	Hs.593699
ENSG00000163683	Hs.576320
ENSG00000163683	Hs.205952
ENSG00000163683	Hs.633407
ENSG00000163683	Hs.745290
ENSG00000163684	Hs.446320
ENSG00000163684	Hs.660913
ENSG00000163684	Hs.670654
ENSG00000163684	Hs.700016
ENSG00000163686	Hs.594753
ENSG00000163686	Hs.736139
ENSG00000163689	Hs.368434
ENSG00000163702	Hs.129959
ENSG00000163702	Hs.714274
ENSG00000163704	Hs.598147
ENSG00000163704	Hs.745151
ENSG00000163705	Hs.190413
ENSG00000163705	Hs.662481
ENSG00000163714	Hs.596572
ENSG00000163714	Hs.618799
ENSG00000163714	Hs.703565
ENSG00000163714	Hs.717499
ENSG00000163719	Hs.475382
ENSG00000163719	Hs.686553
ENSG00000163728	Hs.518322
ENSG00000163728	Hs.43213
ENSG00000163728	Hs.653078
ENSG00000163728	Hs.743649
ENSG00000163743	
ENSG00000163749	Hs.529680
ENSG00000163755	Hs.591311
ENSG00000163755	Hs.674817
ENSG00000163794	
ENSG00000163803	Hs.444933
ENSG00000163807	Hs.572280
ENSG00000163807	Hs.476082
ENSG00000163807	Hs.744955
ENSG00000163811	Hs.622982
ENSG00000163811	Hs.709228
ENSG00000163814	Hs.476093
ENSG00000163814	Hs.611520
ENSG00000163818	Hs.602697
ENSG00000163818	Hs.600410
ENSG00000163818	Hs.30824
ENSG00000163818	Hs.637037
ENSG00000163818	Hs.739270
ENSG00000163832	
ENSG00000163866	Hs.27160
